Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
100	100774	11312	22	112086	29	5	8	1.95459	2.01936	0.99787	934.475	8	5	0	931
1	9467	3228	1198	12695	34	60	2060	15.4444	444.979	0.84465	1620.25	2060	60	0	1173
2	6959	27949	21	34908	80	63	11	13.7121	1.77979	0.9987	5418.79	11	63	0	5400
3	2885457	1399	873	2886856	49	0	16	0	2.49667	0.837242	8.43103	16	0	0	6
4	27503	156011	524	183514	13	1	81	0.0434783	18.6304	0.998172	5706.3	81	1	0	5689
5	2845	72381	603	75226	15	11	262	2.94879	59.3678	0.99425	5992.61	262	11	0	5929
6	107552	82948	387	190500	88	20	72	3.84831	19.9129	0.996229	3400.09	72	20	0	3377
7	1888162	13099	18	1901261	57	1	1	0.43285	0.0677556	0.996497	65.3388	1	1	0	65
8	976985	35953	204	1012938	25	1	7	0.414493	1.51906	0.997153	362.286	7	1	0	360
9	581285	9038	1753	590323	1661	106	131	26.0638	28.0653	0.856844	189.766	131	106	0	133
10	2215187	375451	44	2590638	1883	30	1	6.35749	0.0677556	0.997777	1279.38	1	30	0	1274
11	217691	64923	760	282614	36	2	112	0.128502	22.7858	0.993582	1991.43	112	2	0	1968
12	954133	2267	2482	956400	420	10	109	1.29372	25.1609	0.658551	41.5007	109	10	0	16
13	26941	193009	144	219950	1509	190	24	41.8589	6.3775	0.996037	5561.23	24	190	0	5516
14	304127	5117	122	309244	34	4	24	0.748792	4.50877	0.980663	147.172	24	4	0	143
15	42877	126009	59	168886	81	20	10	4.38164	3.06292	0.999294	5165.79	10	20	0	5158
16	216702	173524	18	390226	58	7	1	2.58261	0.188748	0.999643	3484.52	1	7	0	3481
17	36386	1151	196	37537	569	509	188	109.914	36.4743	0.743678	272.855	188	509	0	137
18	1062	38447	16	39509	656	407	9	89.7739	2.35995	0.992795	5685.01	9	407	0	5591
19	13123	139304	319	152427	40	5	68	0.938164	12.8506	0.998732	5987.56	68	5	0	5976
20	1401	194247	2180	195648	66	7	312	2.31111	74.5602	0.99297	6067.72	312	7	0	5992
21	3962672	106096	2906	4068768	192	2	24	0.241546	6.23775	0.985575	248.699	24	2	0	241
22	3128235	1605	14	3129840	172	2	1	0.406763	0.160315	0.96763	8.32534	1	2	0	8
23	2807970	4445	84	2812415	12	0	3	0	0.434362	0.980211	12.2414	3	0	0	12
24	3179133	2916	1155	3182049	26	0	21	0	3.36237	0.861177	13.3448	21	0	0	11
25	23211	2919	342	26130	91	134	484	31.3961	101.929	0.926711	962.205	484	134	0	834
26	2190	47363	578	49553	148	79	326	18.0676	63.9407	0.992409	5754.28	326	79	0	5675
27	1711613	71963	1557	1783576	1417	30	28	7.53913	8.81125	0.978728	387.757	28	30	0	373
28	14978	4347	24	19325	26	48	66	11.6261	15.288	0.99296	1941.97	66	48	0	1917
29	1346535	213686	2882	1560221	99	0	78	0	17.922	0.991794	1219.43	78	0	0	1202
30	1843925	8780	151	1852705	138	3	7	0.503382	2.14217	0.961906	37.1619	7	3	0	35
31	261102	291388	16	552490	12	0	1	0	0.130672	0.999982	4017.07	1	0	0	4017
32	67826	460337	11	528163	210	9	0	1.53623	0	0.999883	5793.13	0	9	0	5792
33	2534600	4907	77	2539507	118	1	1	0.124638	0.0344828	0.996108	19.0825	1	1	0	19
34	91315	111097	27	202412	1406	224	4	53.4193	0.693285	0.993957	3966.97	4	224	0	3913
35	2218291	3375	199	2221666	258	5	5	1.20097	0.952813	0.946206	19.7616	5	5	0	18
36	5187	1167	11	6354	158	787	42	174.5	9.536	0.938737	1352.96	42	787	0	1179
37	147947	303578	2248	451525	1686	102	171	24.6077	33.3321	0.99357	4584.92	171	102	0	4531
38	319664	50980	23	370644	105	14	6	3.2686	1.13128	0.998322	1236.39	6	14	0	1231
39	8567	16943	11	25510	2076	1669	5	382.25	1.27284	0.947116	3223.84	5	1669	0	2850
40	2165	2202	54	4367	36	225	353	50.8957	73.3902	0.981686	3464.24	353	225	0	3344
41	790981	393650	70	1184631	56	0	5	0	0.711434	0.999851	2661.59	5	0	0	2661
42	1444	410300	23	411744	1161	77	3	18.7362	0.298246	0.998663	6308.24	3	77	0	6290
43	10536	31827	132	42363	2215	1273	67	277.277	12.9292	0.96655	3887.97	67	1273	0	3600
44	307180	17073	59	324253	146	19	10	5.70918	1.86025	0.992679	486.264	10	19	0	480
45	278331	33868	10	312199	599	72	0	16.1063	0	0.992229	915.348	0	72	0	900
46	2061026	4201	38	2065227	46	4	2	0.646377	0.0689655	0.983327	19.4475	2	4	0	19
47	55926	3783	16	59709	336	201	11	46.6415	2.11918	0.960152	548.624	11	201	0	493
48	440501	31836	597	472337	530	42	49	10.2203	11.0115	0.983415	642.862	49	42	0	623
49	2513616	18043	19	2531659	2355	38	0	9.91691	0	0.935167	68.0435	0	38	0	58
50	20107	21382	26	41489	617	451	21	98.599	3.94374	0.987269	3595.35	21	451	0	3494
51	9062	37147	1661	46209	1419	653	763	155.014	150.622	0.962638	4083.52	763	653	0	3777
52	530793	143919	27	674712	101	7	0	1.31111	0	0.999695	1893.98	0	7	0	1893
53	4322579	1672	1242	4324251	376	3	8	0.294686	0.874168	0.660693	1.7901	8	3	0	1
54	33499	132777	180	166276	94	20	32	5.17874	6.96854	0.998861	5424.18	32	20	0	5413
55	1433	70371	29	71804	1110	390	15	88.2077	3.18028	0.992978	5800.1	15	390	0	5716
56	189553	390551	435	580104	62	3	31	0.434783	7.23835	0.999121	4820.91	31	3	0	4814
57	12654	93645	13	106299	102	26	1	5.71787	0.0344828	0.999563	5821.89	1	26	0	5816
58	460249	3528	54	463777	45	3	5	0.437681	0.969147	0.990788	79.7219	5	3	0	78
59	144493	2617	1448	147110	11	4	386	0.507246	82.2039	0.816328	246.705	386	4	0	161
60	1067449	6590	774	1074039	174	13	31	4.0087	5.30551	0.929536	67.1012	31	13	0	60
61	4321	1225	115	5546	399	1581	515	356.523	114.304	0.81724	1223.84	515	1581	0	768
62	3027239	2649	12	3029888	94	2	0	0.275362	0	0.98999	12.1522	0	2	0	12
63	4163	15545	1766	19708	185	180	1703	42.6357	366.352	0.939458	3673.92	1703	180	0	3251
64	722535	74431	114	796966	16	1	4	0.486957	0.761645	0.999253	857.074	4	1	0	856
65	4906261	1131	2939	4907392	37	0	25	0	5.26921	0.686797	9.10345	25	0	0	4
66	4249751	29017	393	4278768	38	0	9	0	1.56624	0.985969	62.2931	9	0	0	61
67	2340208	19118	32	2359326	68	0	0	0	0	1	73	0	0	0	73
68	1341859	1205	77	1343064	11	0	1	0	0.499093	0.963288	7.56897	1	0	0	7
69	81715	3924	1886	85639	206	75	789	18.1169	174.75	0.813164	556.597	789	75	0	368
70	4930	9188	1633	14118	204	258	2033	61.97	432.621	0.911372	3015.3	2033	258	0	2520
71	513074	5554	104	518628	14	0	4	0	0.969752	0.993895	88.7069	4	0	0	88
72	6624	7792	346	14416	158	266	662	65.4213	138.305	0.969485	3474.49	662	266	0	3276
73	7986	5982	1063	13968	41	78	1710	19.6174	368.132	0.915212	2508.67	1710	78	0	2127
74	49391	11945	22	61336	962	519	14	120.459	3.79976	0.964245	1552.32	14	519	0	1439
75	80830	158162	635	238992	387	49	85	14.6609	18.2008	0.99647	4713.72	85	49	0	4684
76	3854441	30549	174	3884990	104	5	4	1.17488	0.267393	0.990714	71.964	4	5	0	71
77	418726	2555	17	421281	18	3	3	0.481159	1.38234	0.984017	61.563	3	3	0	60
78	55457	62751	142	118208	51	15	49	3.8744	12.2644	0.997842	3967.46	49	15	0	3950
79	741300	9146	107	750446	721	40	4	9.50435	0.989111	0.954275	104.273	4	40	0	94
80	2045	151170	16	153215	27	3	6	0.991304	1.40169	0.999807	6312.36	6	3	0	6310
81	3529238	29505	321	3558743	46	2	4	0.754589	0.60859	0.992012	84.2586	4	2	0	82
82	1676	9869	190	11545	118	273	449	64.0609	96.3267	0.983621	5010.22	449	273	0	4850
83	77768	100870	116	178638	105	21	12	4.94879	2.82154	0.999103	4193.88	12	21	0	4185
84	1884378	102544	14	1986922	1689	35	0	8.20966	0	0.992062	456.717	0	35	0	449
85	70712	5199	403	75911	2715	1029	160	218.815	31.9843	0.783749	539.625	160	1029	0	302
86	8149	1068	93	9217	12	51	377	11.7159	80.3908	0.950503	1008.16	377	51	0	919
87	16446	40988	383	57434	2591	1058	172	240.685	36.7562	0.967598	3922.54	172	1058	0	3647
88	17860	9335	50	27195	11	16	57	3.39227	11.0665	0.997238	2780.11	57	16	0	2767
89	13271	111453	33	124724	17	4	6	0.443478	0.810647	0.99989	5905.86	6	4	0	5905
90	287773	9100	72	296873	14	1	9	0.0850242	1.17483	0.997536	281.561	9	1	0	280
91	255805	3462	133	259267	629	96	21	20.6899	4.43436	0.909249	128.807	21	96	0	105
92	35674	12388	1656	48062	115	74	1028	16.9082	222.681	0.931762	1921.3	1028	74	0	1685
93	1262	21713	18	22975	967	938	16	214.578	4.43376	0.980222	4923.65	16	938	0	4723
94	54314	4694	1660	59008	14	10	973	0.956522	209.538	0.852157	783.082	973	10	0	573
95	7788	111469	13	119257	1326	303	3	70.7932	1.20327	0.994436	5738.5	3	303	0	5669
96	400538	1591	16	402129	2842	178	0	27.3894	0	0.645225	35.6087	0	178	0	18
97	2178	214596	2368	216774	879	110	305	24.8377	67.3981	0.991735	5880.48	305	110	0	5787
98	15975	4537	10	20512	134	270	19	61.9121	4.37205	0.98416	1881.92	19	270	0	1820
99	7583	263179	1442	270762	537	54	154	11.0647	37.0073	0.995766	6035.77	154	54	0	5990
100	100774	11312	22	112086	29	7	12	1.65507	2.56685	0.997694	938.783	12	7	0	934
1	9467	3228	1198	12695	34	57	2058	13.201	450.526	0.846509	1653.47	2058	57	0	1200
2	6959	27949	21	34908	80	63	22	14.2444	3.66062	0.998473	5454.9	22	63	0	5434
3	2885457	1399	873	2886856	49	0	16	0	2.38052	0.787334	6.12069	16	0	0	4
4	27503	156011	524	183514	13	3	90	0.542029	18.654	0.998088	5574.86	90	3	0	5558
5	2845	72381	603	75226	15	8	231	1.15845	45.8373	0.995634	5981.55	231	8	0	5931
6	107552	82948	387	190500	88	14	76	3.61643	17.8736	0.996505	3313.34	76	14	0	3294
7	1888162	13099	18	1901261	57	4	3	1.18841	1.28554	0.978952	59.0352	3	4	0	56
8	976985	35953	204	1012938	25	1	8	0.162319	1.95039	0.996819	365.052	8	1	0	362
9	581285	9038	1753	590323	1661	95	103	22.7884	22.9528	0.862251	166.092	103	95	0	124
10	2215187	375451	44	2590638	1883	38	1	8.68019	0.508167	0.99691	1331.69	1	38	0	1321
11	217691	64923	760	282614	36	9	120	1.65121	25.4422	0.992422	1971.02	120	9	0	1945
12	954133	2267	2482	956400	420	28	111	7.96039	22.8475	0.703128	53.9955	111	28	0	21
13	26941	193009	144	219950	1509	180	25	42.1903	4.68724	0.996205	5596.96	25	180	0	5552
14	304127	5117	122	309244	34	4	15	0.847343	3.18209	0.987081	166.449	15	4	0	163
15	42877	126009	59	168886	81	14	15	2.63188	2.85844	0.999463	5136.69	15	14	0	5132
16	216702	173524	18	390226	58	2	3	0.128502	0.439201	0.999914	3527.31	3	2	0	3527
17	36386	1151	196	37537	569	542	196	115.916	42.6891	0.746063	299.471	196	542	0	155
18	1062	38447	16	39509	656	441	21	94.3411	3.90139	0.99235	5730.99	21	441	0	5631
19	13123	139304	319	152427	40	8	76	1.34493	16.9716	0.998329	6029.95	76	8	0	6012
20	1401	194247	2180	195648	66	9	305	2.47729	66.6231	0.993575	5961.41	305	9	0	5890
21	3962672	106096	2906	4068768	192	3	42	0.978744	7.59226	0.980197	235.674	42	3	0	225
22	3128235	1605	14	3129840	172	4	0	1.13527	0	0.877481	4.15217	0	4	0	3
23	2807970	4445	84	2812415	12	0	2	0	0.857229	0.972862	17.6034	2	0	0	17
24	3179133	2916	1155	3182049	26	1	19	0.0434783	2.76891	0.836939	9.45277	19	1	0	6
25	23211	2919	342	26130	91	125	499	27.0348	104.108	0.929541	990.619	499	125	0	855
26	2190	47363	578	49553	148	79	335	18.8444	71.9691	0.991597	5772.5	335	79	0	5680
27	1711613	71963	1557	1783576	1417	26	32	5.82512	8.69449	0.981803	408.068	32	26	0	393
28	14978	4347	24	19325	26	43	56	8.4686	12.859	0.994341	1929.73	56	43	0	1907
29	1346535	213686	2882	1560221	99	1	60	0.495652	13.8929	0.993649	1256.02	60	1	0	1240
30	1843925	8780	151	1852705	138	1	7	0.198068	1.70478	0.974837	41.2466	7	1	0	40
31	261102	291388	16	552490	12	0	1	0	0.333938	0.999953	3942.21	1	0	0	3942
32	67826	460337	11	528163	210	10	0	2.08889	0	0.999841	5803.09	0	10	0	5801
33	2534600	4907	77	2539507	118	1	2	0.347826	0.533575	0.975427	18.3688	2	1	0	17
34	91315	111097	27	202412	1406	224	2	55.8155	0.470054	0.993703	3955.35	2	224	0	3902
35	2218291	3375	199	2221666	258	3	2	0.597101	0.595886	0.957042	13.8838	2	3	0	13
36	5187	1167	11	6354	158	828	57	192.13	13.3636	0.930694	1340.89	57	828	0	1140
37	147947	303578	2248	451525	1686	116	150	28.1469	31.2045	0.993488	4584.29	150	116	0	4525
38	319664	50980	23	370644	105	14	5	2.63478	0.920145	0.998592	1190.45	5	14	0	1185
39	8567	16943	11	25510	2076	1635	8	385.224	1.27586	0.946573	3216.06	8	1635	0	2840
40	2165	2202	54	4367	36	259	390	60.4193	85.9044	0.97882	3523.66	390	259	0	3377
41	790981	393650	70	1184631	56	5	1	0.806763	0.0998185	0.999851	2761.73	1	5	0	2761
42	1444	410300	23	411744	1161	56	2	10.5217	0.0689655	0.999251	6246.3	2	56	0	6236
43	10536	31827	132	42363	2215	1156	69	263.684	14.7405	0.968288	3942.17	69	1156	0	3657
44	307180	17073	59	324253	146	19	11	4.25507	2.20266	0.993763	498.481	11	19	0	493
45	278331	33868	10	312199	599	87	0	20.3894	0	0.99082	981.022	0	87	0	961
46	2061026	4201	38	2065227	46	0	0	0	0	1	15	0	0	0	15
47	55926	3783	16	59709	336	235	17	53.8222	4.90502	0.948099	513.088	17	235	0	460
48	440501	31836	597	472337	530	32	67	6.39807	13.7495	0.983255	627.025	67	32	0	605
49	2513616	18043	19	2531659	2355	50	1	12.4937	0.188748	0.91611	67.6574	1	50	0	57
50	20107	21382	26	41489	617	449	18	96.7372	4.26437	0.987206	3527.19	18	449	0	3430
51	9062	37147	1661	46209	1419	672	760	154.082	162.766	0.960944	4068.9	760	672	0	3770
52	530793	143919	27	674712	101	6	1	0.91401	0.0344828	0.999769	1832.54	1	6	0	1832
53	4322579	1672	1242	4324251	376	3	9	0.171981	1.8784	0.869067	8.5	9	3	0	6
54	33499	132777	180	166276	94	20	44	5.03768	9.21234	0.998652	5467.45	44	20	0	5454
55	1433	70371	29	71804	1110	416	14	92.0783	2.49607	0.992766	5813.31	14	416	0	5722
56	189553	390551	435	580104	62	0	24	0	5.2323	0.999402	4888.43	24	0	0	4884
57	12654	93645	13	106299	102	23	3	4.38454	0.31095	0.999636	5796.04	3	23	0	5792
58	460249	3528	54	463777	45	3	4	0.211594	0.832426	0.992045	70.1777	4	3	0	69
59	144493	2617	1448	147110	11	3	390	0.25314	80.4114	0.800103	220.82	390	3	0	143
60	1067449	6590	774	1074039	174	6	32	1.43575	7.5003	0.930516	69.0945	32	6	0	60
61	4321	1225	115	5546	399	1590	487	341.558	104.956	0.824295	1204.81	487	1590	0	774
62	3027239	2649	12	3029888	94	1	0	0.486957	0	0.979697	10.6087	0	1	0	10
63	4163	15545	1766	19708	185	174	1716	41.399	364.295	0.940111	3685.94	1716	174	0	3285
64	722535	74431	114	796966	16	2	9	0.307246	2.02964	0.998519	857.122	9	2	0	855
65	4906261	1131	2939	4907392	37	0	30	0	5.37447	0.570553	6.68966	30	0	0	1
66	4249751	29017	393	4278768	38	0	4	0	0.637629	0.994897	69.7931	4	0	0	69
67	2340208	19118	32	2359326	68	2	3	0.750725	0.784634	0.989669	74.5022	3	2	0	72
68	1341859	1205	77	1343064	11	0	7	0	1.71446	0.911743	10.7586	7	0	0	9
69	81715	3924	1886	85639	206	80	786	16.7884	170.662	0.797964	500.004	786	80	0	316
70	4930	9188	1633	14118	204	248	2037	54.5053	446.263	0.907302	2927.51	2037	248	0	2420
71	513074	5554	104	518628	14	0	7	0	1.96612	0.988125	92.4138	7	0	0	90
72	6624	7792	346	14416	158	300	683	67.5826	145.035	0.966979	3353	683	300	0	3146
73	7986	5982	1063	13968	41	70	1761	14.5034	387.965	0.909269	2438.92	1761	70	0	2037
74	49391	11945	22	61336	962	528	15	118.256	2.38717	0.965669	1565.06	15	528	0	1447
75	80830	158162	635	238992	387	34	81	9.11787	20.4749	0.996701	4687.13	81	34	0	4661
76	3854441	30549	174	3884990	104	0	1	0	0.0344828	0.999694	63.0172	1	0	0	63
77	418726	2555	17	421281	18	5	1	1.48309	0.0344828	0.991247	77.039	1	5	0	75
78	55457	62751	142	118208	51	15	38	3.43961	9.32365	0.998356	4092.25	38	15	0	4080
79	741300	9146	107	750446	721	44	3	8.97971	0.555354	0.961486	111.397	3	44	0	101
80	2045	151170	16	153215	27	8	6	1.57681	1.39141	0.999768	6361.91	6	8	0	6359
81	3529238	29505	321	3558743	46	3	5	0.360386	1.18028	0.990173	83.2474	5	3	0	82
82	1676	9869	190	11545	118	250	451	53.1575	90.9794	0.985303	5052.84	451	250	0	4903
83	77768	100870	116	178638	105	14	17	3.22512	3.02904	0.999261	4218.47	17	14	0	4214
84	1884378	102544	14	1986922	1689	40	0	9.69855	0	0.991207	487.174	0	40	0	479
85	70712	5199	403	75911	2715	1000	182	213.765	40.1149	0.773214	524.513	182	1000	0	283
86	8149	1068	93	9217	12	48	380	11.1063	77.144	0.952684	1010.93	380	48	0	926
87	16446	40988	383	57434	2591	1052	163	240.281	34.3091	0.96657	3756.11	163	1052	0	3487
88	17860	9335	50	27195	11	9	61	1.77971	12.9365	0.997123	2784.72	61	9	0	2768
89	13271	111453	33	124724	17	2	11	0.596135	2.18996	0.999749	5924.44	11	2	0	5921
90	287773	9100	72	296873	14	2	16	0.394203	2.9758	0.992774	254.062	16	2	0	252
91	255805	3462	133	259267	629	107	19	24.6986	4.23775	0.906185	142.547	19	107	0	115
92	35674	12388	1656	48062	115	66	1114	15.5536	234.008	0.926739	1866.29	1114	66	0	1629
93	1262	21713	18	22975	967	984	21	222.43	4.32305	0.979811	4992.63	21	984	0	4768
94	54314	4694	1660	59008	14	8	928	1.69469	198.717	0.858226	777.406	928	8	0	578
95	7788	111469	13	119257	1326	298	3	66.0155	1.15487	0.994823	5754.34	3	298	0	5692
96	400538	1591	16	402129	2842	192	1	30.9932	0.353902	0.63704	39.9498	1	192	0	19
97	2178	214596	2368	216774	879	103	264	23.8783	58.0526	0.992771	5942.68	264	103	0	5867
98	15975	4537	10	20512	134	214	18	48.2831	4.27526	0.987448	1889.84	18	214	0	1838
99	7583	263179	1442	270762	537	40	159	8.60773	33.438	0.996286	6051.83	159	40	0	6014
100	100774	11312	22	112086	29	12	8	2.43478	1.74955	0.997838	948.972	8	12	0	946
1	9467	3228	1198	12695	34	59	2046	13.6039	442.35	0.844309	1602.04	2046	59	0	1145
2	6959	27949	21	34908	80	71	17	17.9121	2.6951	0.998275	5455.89	17	71	0	5435
3	2885457	1399	873	2886856	49	1	7	0.29372	1.49546	0.914896	11.2744	7	1	0	9
4	27503	156011	524	183514	13	4	95	0.964251	17.6703	0.998153	5574.97	95	4	0	5556
5	2845	72381	603	75226	15	6	234	1.5256	51.7689	0.995073	6005.22	234	6	0	5952
6	107552	82948	387	190500	88	17	78	4.36618	17.0623	0.996676	3447.39	78	17	0	3425
7	1888162	13099	18	1901261	57	0	0	0	0	1	54	0	0	0	54
8	976985	35953	204	1012938	25	2	10	0.484058	2.21053	0.995632	331.615	10	2	0	329
9	581285	9038	1753	590323	1661	104	117	25.1179	23.9226	0.834777	148.049	117	104	0	99
10	2215187	375451	44	2590638	1883	24	0	5.49565	0	0.998028	1229.65	0	24	0	1225
11	217691	64923	760	282614	36	3	117	0.679227	25.0659	0.992536	1915.41	117	3	0	1890
12	954133	2267	2482	956400	420	15	110	3.8686	24.3696	0.701054	50.1042	110	15	0	18
13	26941	193009	144	219950	1509	200	14	47.1304	3.58742	0.995933	5607.53	14	200	0	5561
14	304127	5117	122	309244	34	6	20	1.29855	4.63884	0.980765	164.366	20	6	0	159
15	42877	126009	59	168886	81	11	14	2.81256	3.23533	0.999416	5222.92	14	11	0	5218
16	216702	173524	18	390226	58	5	2	1.09952	0.199637	0.999828	3461.65	2	5	0	3460
17	36386	1151	196	37537	569	471	197	97.5575	43.7556	0.765114	290.381	197	471	0	162
18	1062	38447	16	39509	656	442	11	99.2193	2.19782	0.992031	5652.47	11	442	0	5552
19	13123	139304	319	152427	40	8	57	1.81063	13.1549	0.998631	5952.45	57	8	0	5937
20	1401	194247	2180	195648	66	7	300	1.97585	61.8893	0.994092	5998.16	300	7	0	5940
21	3962672	106096	2906	4068768	192	2	42	0.0869565	9.67211	0.978876	257.147	42	2	0	247
22	3128235	1605	14	3129840	172	3	0	0.598068	0	0.952111	5.54348	0	3	0	5
23	2807970	4445	84	2812415	12	0	1	0	0.0677556	0.997303	14.0345	1	0	0	14
24	3179133	2916	1155	3182049	26	2	15	0.322705	3.02299	0.887453	16.1222	15	2	0	13
25	23211	2919	342	26130	91	115	466	25.5459	104.8	0.929962	992.61	466	115	0	863
26	2190	47363	578	49553	148	102	298	23.3391	65.4495	0.992043	5888.16	298	102	0	5800
27	1711613	71963	1557	1783576	1417	27	29	6.99034	6.3902	0.98203	370.363	29	27	0	358
28	14978	4347	24	19325	26	50	44	10.1768	8.67574	0.995128	1916.85	44	50	0	1898
29	1346535	213686	2882	1560221	99	2	81	0.476329	17.095	0.991883	1201.91	81	2	0	1185
30	1843925	8780	151	1852705	138	5	2	0.741063	0.629764	0.985256	46.051	2	5	0	45
31	261102	291388	16	552490	12	2	2	0.418357	0.516031	0.999884	4069.6	2	2	0	4069
32	67826	460337	11	528163	210	11	0	1.72077	0	0.999869	5787.37	0	11	0	5786
33	2534600	4907	77	2539507	118	6	2	1.5401	0.575923	0.939145	16.5082	2	6	0	15
34	91315	111097	27	202412	1406	241	3	55.57	0.168784	0.993751	3941.37	3	241	0	3881
35	2218291	3375	199	2221666	258	5	8	1.42222	1.62674	0.913002	17.6499	8	5	0	15
36	5187	1167	11	6354	158	792	62	172.415	14.2722	0.936255	1327.34	62	792	0	1150
37	147947	303578	2248	451525	1686	127	162	28.0783	36.0938	0.992905	4588.04	162	127	0	4526
38	319664	50980	23	370644	105	9	6	2.43865	0.486993	0.998888	1212.82	6	9	0	1210
39	8567	16943	11	25510	2076	1647	14	377.96	2.47731	0.945635	3113.9	14	1647	0	2759
40	2165	2202	54	4367	36	240	409	53.9169	90.7774	0.978301	3431.97	409	240	0	3283
41	790981	393650	70	1184631	56	1	1	0.124638	0.493648	0.999878	2713.65	1	1	0	2713
42	1444	410300	23	411744	1161	77	2	17.1246	0.407139	0.998744	6198.34	2	77	0	6179
43	10536	31827	132	42363	2215	1224	73	275.896	13.0696	0.967529	3988.28	73	1224	0	3708
44	307180	17073	59	324253	146	19	9	4.62319	1.97399	0.993553	487.651	9	19	0	480
45	278331	33868	10	312199	599	59	0	14.8077	0	0.993222	964.652	0	59	0	953
46	2061026	4201	38	2065227	46	1	2	0.511111	0.91833	0.963455	20.1897	2	1	0	19
47	55926	3783	16	59709	336	214	16	53.1353	4.77011	0.953647	565.969	16	214	0	511
48	440501	31836	597	472337	530	52	51	12.4251	11.1676	0.980452	599.742	51	52	0	574
49	2513616	18043	19	2531659	2355	35	1	8.91304	0.499093	0.944889	76.8876	1	35	0	68
50	20107	21382	26	41489	617	441	23	99.2222	4.49546	0.987073	3585.85	23	441	0	3488
51	9062	37147	1661	46209	1419	648	810	147.927	171.663	0.960563	4085.92	810	648	0	3766
52	530793	143919	27	674712	101	9	5	2.45797	1.03025	0.999116	1877.41	5	9	0	1874
53	4322579	1672	1242	4324251	376	2	14	0.641546	3.06413	0.733121	7.33958	14	2	0	5
54	33499	132777	180	166276	94	10	34	1.45217	6.84876	0.99919	5514.52	34	10	0	5507
55	1433	70371	29	71804	1110	409	9	90.4957	1.79129	0.992978	5833.21	9	409	0	5743
56	189553	390551	435	580104	62	1	26	0.0434783	5.38657	0.999369	4804.02	26	1	0	4798
57	12654	93645	13	106299	102	29	2	6.57778	0.3902	0.999459	5767.57	2	29	0	5761
58	460249	3528	54	463777	45	5	5	1.10821	0.546279	0.988693	70.2714	5	5	0	69
59	144493	2617	1448	147110	11	2	380	0.553623	83.9177	0.812232	246.337	380	2	0	164
60	1067449	6590	774	1074039	174	6	32	1.65314	5.66001	0.955328	86.9033	32	6	0	80
61	4321	1225	115	5546	399	1437	517	329.839	116.897	0.826599	1227.96	517	1437	0	798
62	3027239	2649	12	3029888	94	2	1	0.708213	0.188748	0.944822	7.60345	1	2	0	7
63	4163	15545	1766	19708	185	166	1686	35.8415	360.139	0.941101	3667.04	1686	166	0	3276
64	722535	74431	114	796966	16	1	12	0.162319	1.99456	0.998531	807.552	12	1	0	806
65	4906261	1131	2939	4907392	37	0	27	0	6.81609	0.643305	10.2931	27	0	0	2
66	4249751	29017	393	4278768	38	0	4	0	1.0006	0.992678	76.3103	4	0	0	75
67	2340208	19118	32	2359326	68	1	1	0.463768	0.45977	0.994774	88.3073	1	1	0	87
68	1341859	1205	77	1343064	11	1	1	0.394203	0.353902	0.972433	13.485	1	1	0	13
69	81715	3924	1886	85639	206	79	756	19.3285	159.337	0.814307	517.51	756	79	0	333
70	4930	9188	1633	14118	204	245	2110	54.6618	447.087	0.904905	2858.7	2110	245	0	2358
71	513074	5554	104	518628	14	1	6	0.0434783	0.961887	0.994412	99.5735	6	1	0	99
72	6624	7792	346	14416	158	294	726	74.9285	150.6	0.966273	3471.12	726	294	0	3252
73	7986	5982	1063	13968	41	76	1642	16.9758	362.193	0.916316	2488.63	1642	76	0	2117
74	49391	11945	22	61336	962	568	13	125.773	3.04114	0.962035	1513.27	13	568	0	1392
